Unnamed: 0;Network_Edge_ID;Manually_Added;Distance;Network_Node_A_ID;Network_Node_B_ID;Traffic_flow_trucks_2019;Traffic_flow_trucks_2030
7967;1001402;0;0.782;126315;101291;424594;516015
7968;1039251;0;43.748.999.999.999.900;126314;101210;899205;1215905
7969;1007989;0;3.315;126313;126312;0;0
7970;1001889;0;0.693;126312;101609;2445;2872
7971;1007987;0;5.065;126311;126313;0;0
7972;1001946;0;3.216;126311;123058;0;0
7973;2500057;0;16.497;126310;101533;304498;396782
7974;1001785;0;13.275;126310;101534;304498;396782
7975;1039365;0;2.719;126309;101529;0;0
7976;1001792;0;0.657;126309;101537;0;0
7977;1039446;0;4.712;126308;195333;1099980;1426130
7978;1007984;0;6.608;126308;126309;0;0
7979;1000052;0;9.042;126308;101514;1099980;1426130
7980;1007983;0;2.266;126306;126307;0;0
7981;2616107;1;41.191;126303;111793;0;0
7982;1001019;0;11.725;126303;101087;3282768;4884371
7983;1039206;0;11.889.000.000.000.000;126300;201902;1124944;1635634
7984;2608123;0;0.223;126293;260911;1462915;1946172
7985;1039171;0;3.717;126287;126286;0;0
7986;1039170;0;29.930.000.000.000.000;126287;113328;6263718;9792052
7987;2616196;1;460.0;126272;251807;43661;76112
7988;2615941;1;680.0;126272;103338;0;0
7989;1039126;0;19.340.000.000.000.000;126272;126265;1171154;964700
7990;1039125;0;1.411;126271;105649;208502;234554
7991;1007459;0;32.439.999.999.999.900;126270;105650;208502;234554
7992;2616110;1;24.336;126265;105656;208502;234554
7993;1007427;0;34.123.000.000.000.000;126265;105657;1257534;1140869
7994;1039051;0;27.783;126263;126202;311712;310872
7995;1039033;0;6.73;126247;126245;1040512;903610
7996;1039032;0;2.533;126246;105755;413141;327815
7997;2616089;1;32.11;126245;105804;1453654;1231425
7998;1039027;0;1.818;126245;126246;413141;327815
7999;1039104;0;6.501;126239;105817;311069;271354
8000;1039091;0;1.238;126239;126192;0;0
8001;1039117;0;78.020.000.000.000.000;126235;250332;434310;347045
8002;1007655;0;20.297;126235;105783;434310;347045
8003;1007650;0;7.546;126234;105781;349840;277585
8004;1039029;0;14.435;126229;105864;514751;419620
8005;1007701;0;13.202;126226;105807;311069;271354
8006;1007784;0;16.25;126217;126229;1119920;910515
8007;1039019;0;3.523;126215;105843;164561;130574
8008;1007834;0;43.660.000.000.000.000;126215;105884;617359;497251
8009;1007469;0;31.416.999.999.999.900;126213;105646;1163116;951900
8010;1007458;0;3.391;126213;126272;1163116;951900
8011;1039055;0;3.06;126210;105642;208502;234554
8012;1039064;0;1.395;126196;105787;0;0
8013;1007665;0;33.889;126196;105788;335465;266179
8014;1039088;0;5.072;126193;105796;434310;347045
8015;1007680;0;4.428;126193;105793;434310;347045
8016;1039092;0;7.295;126192;105816;0;0
8017;1039047;0;33.489.999.999.999.900;126191;105824;691141;581298
8018;1039062;0;4.542;126186;105786;434310;347045
8019;1039026;0;32.152;126185;126202;656579;589094
8020;1039286;0;18.82;126178;101585;946055;1161581
8021;1007788;0;8.509;126175;105865;453695;364812
8022;1007637;0;14.415;126171;105771;0;0
8023;1039115;0;12.828;126170;126234;349840;277585
8024;1007967;0;6.941;126164;126178;1045086;1268322
8025;1001877;0;12.597.999.999.999.900;126164;101586;1045086;1268322
8026;1306504;0;6.091;126162;191630;3279489;4550146
8027;2615933;1;9.342;126161;100904;0;0
8028;1000800;0;3.699;126161;100906;0;0
8029;1038991;0;26.860.000.000.000.000;126148;105552;823489;725389
8030;1007270;0;2.084;126148;105544;823489;725389
8031;1306583;0;2.074;126139;193424;0;0
8032;1038966;0;1.248;126134;105544;0;0
8033;1038967;0;0.695;126132;126134;0;0
8034;1038948;0;2.178;126132;126131;0;0
8035;2616193;1;880.0;126131;104696;0;0
8036;1038961;0;3.753;126128;126138;823489;725389
8037;1007225;0;0.643;126128;105529;823489;725389
8038;1038943;0;14.033;126125;105527;1071999;856896
8039;1038940;0;4.626;126123;105588;2990668;2535182
8040;1007280;0;47.010.000.000.000.000;126118;126163;2285191;1999112
8041;1007309;0;8.503;126116;105576;629721;527071
8042;1007216;0;25.165;126116;105514;629721;527071
8043;1038931;0;32.319.999.999.999.900;126107;126113;1071999;856896
8044;1038930;0;17.830.000.000.000.000;126106;126113;1071999;856896
8045;1038917;0;9.925;126105;105598;3228464;2724486
8046;1038904;0;32.193.000.000.000.000;126091;126096;0;0
8047;1007849;0;22.951.999.999.999.900;126091;105893;635958;508390
8048;1038895;0;11.872;126090;105897;808309;673642
8049;1007851;0;3.303;126090;105896;808309;673642
8050;1038873;0;20.570.999.999.999.900;126074;105301;1650411;1489356
8051;1038855;0;13.335.999.999.999.900;126054;126055;490649;391714
8052;1038853;0;12.843;126054;105238;490649;391714
8053;1006773;0;3.18;126053;105239;490649;391714
8054;1038751;0;8.332;126017;125404;2579178;2466556
8055;1038826;0;7.678;125992;125995;2304841;2105722
8056;1038806;0;2.036;125985;105126;1310611;1074446
8057;1038805;0;3.112;125983;125984;1908228;1562585
8058;1006608;0;14.347.000.000.000.000;125983;125985;1310611;1074446
8059;1037844;0;12.065;125976;125977;5339078;4595190
8060;1038582;0;1.089;125943;125942;0;0
8061;1038668;0;64.270.000.000.000.000;125942;125946;0;0
8062;1038260;0;0.654;125900;104782;0;0
8063;1038007;0;11.6;125894;104672;3813840;3571168
8064;1038005;0;13.29;125862;104655;5350938;5199570
8065;1038695;0;13.954;125853;125847;5350938;5199570
8066;1006029;0;17.385;125820;125821;2419659;1984330
8067;1006039;0;5.725;125817;104717;0;0
8068;1006038;0;1.065;125817;125818;0;0
8069;1006031;0;1.207;125817;104712;0;0
8070;1006009;0;11.75;125811;104694;2895362;2499922
8071;1038384;0;2.873;125805;125806;2895362;2499922
8072;1038383;0;10.375;125803;125805;2895362;2499922
8073;1038248;0;7.412.000.000.000.000;125799;104699;3873032;3335855
8074;1006012;0;16.278;125799;125803;2895362;2499922
8075;1038711;0;5.593.999.999.999.990;125792;125789;1171082;996370
8076;1038708;0;15.347.000.000.000.000;125789;104664;1171082;996370
8077;1038558;0;11.514.000.000.000.000;125777;105068;7182295;6588195
8078;1038054;0;14.654.000.000.000.000;125762;104816;10334768;9980349
8079;1038299;0;14.905.999.999.999.900;125724;125723;4927989;4141045
8080;1038297;0;10.558;125723;125722;4927989;4141045
8081;1006245;0;12.091;125722;104869;4927989;4141045
8082;1038737;0;5.112;125689;104769;5341279;5126326
8083;1038657;0;71.320.000.000.000.000;125679;104775;9576622;9416858
8084;1038564;0;1.028;125668;125669;819894;697725
8085;1006142;0;4.332;125668;104748;819894;697725
8086;1038619;0;3.085;125659;104797;1154109;967698
8087;1038069;0;14.408;125625;105037;2022774;3051779
8088;1038170;0;2.108;125619;251963;4177681;4691586
8089;1038062;0;9.287;125615;125614;569316;553396
8090;1038057;0;4.716;125615;104997;569316;553396
8091;1015056;0;3.234;125614;110676;569316;553396
8092;1038166;0;3.378;125613;125611;1734280;1432169
8093;1038689;0;27.460.000.000.000.000;125611;104974;1734280;1432169
8094;1006365;0;30.039.999.999.999.900;125609;125613;1734280;1432169
8095;1038687;0;39.930.000.000.000.000;125608;125609;1734280;1432169
8096;1037800;0;1.189;125590;105001;5914646;4978619
8097;2500490;0;4.037;125589;250247;639996;658064
8098;1037799;0;17.463;125589;104978;1161575;1187716
8099;1006368;0;6.525;125589;104977;521578;529652
8100;1038228;0;13.267.999.999.999.900;125582;104997;1730891;1741112
8101;1006396;0;17.614;125582;125584;1730891;1741112
8102;1038339;0;4.32;125576;125165;2743310;4623875
8103;1006477;0;8.969;125574;125165;2743310;4623875
8104;1006387;0;14.562.000.000.000.000;125557;125263;2183344;2180960
8105;1015054;0;23.465.999.999.999.900;125555;104987;2183344;2180960
8106;1038722;0;9.027.000.000.000.000;125553;104918;11310174;11649371
8107;1038522;0;4.606;125548;104917;11310174;11649371
8108;1006309;0;3.721;125548;104926;11310174;11649371
8109;1038202;0;18.743;125534;125533;6792725;6410028
8110;1006286;0;40.236.999.999.999.900;125533;104905;6792725;6410028
8111;1038210;0;4.942;125506;104911;4303485;4494839
8112;1037571;0;1.163;125474;104546;0;0
8113;1037967;0;8.738;125464;105173;3874014;3277758
8114;1037968;0;1.229;125460;125464;3874014;3277758
8115;1006662;0;8.208;125460;105174;4085328;3464478
8116;1037897;0;19.695;125435;125434;4692316;4086371
8117;1037895;0;19.038;125433;125434;4692316;4086371
8118;1037894;0;16.994;125433;105117;4692316;4086371
8119;1006576;0;10.450.999.999.999.900;125431;105109;4692316;4086371
8120;1037896;0;12.677.999.999.999.900;125430;125435;4692316;4086371
8121;1037892;0;2.283;125430;125431;4692316;4086371
8122;1037880;0;19.102;125424;105184;2554234;2379386
8123;1037877;0;13.840.000.000.000.000;125421;125422;2105015;1698998
8124;1037876;0;12.258;125420;125421;2105015;1698998
8125;1006757;0;8.894;125420;105223;2105015;1698998
8126;1037835;0;18.533;125417;105245;3174705;2762485
8127;1006782;0;24.493.000.000.000.000;125417;261252;3174705;2762485
8128;1006837;0;5.367.999.999.999.990;125416;105282;1485168;1188142
8129;1037864;0;40.938;125415;125418;1175250;934121
8130;1037854;0;27.923.000.000.000.000;125410;105280;2356134;2137308
8131;1037803;0;13.3;125378;105222;1137228;926081
8132;2615945;1;2.424;125376;125377;1137228;926081
8133;1006748;0;14.240.000.000.000.000;125376;125378;1137228;926081
8134;1006744;0;13.353;125374;105220;2554234;2379386
8135;1037796;0;24.491.999.999.999.900;125372;125374;2554234;2379386
8136;1037795;0;18.762;125372;125371;2554234;2379386
8137;1037778;0;59.722;125361;125366;1163062;941629
8138;1037765;0;2.239;125358;105234;1400886;1130531
8139;1037772;0;7.78;125357;125356;1400886;1130531
8140;1037767;0;18.879;125356;105199;1400886;1130531
8141;1037771;0;74.129.999.999.999.900;125355;125357;1400886;1130531
8142;1037748;0;4.6;125353;105188;1910785;1562862
8143;1037706;0;13.540.999.999.999.900;125331;105165;2491788;2145601
8144;1037709;0;4.874;125328;105162;3331508;2852058
8145;1037807;0;1.538;125291;105242;2931720;2548476
8146;1006798;0;6.131;125291;105245;3174705;2762485
8147;1006545;0;12.911;125287;105092;10135976;9069379
8148;1037665;0;0.379;125263;104987;2183344;2180960
8149;1037873;0;9.264;125261;104906;0;0
8150;1038254;0;0.603;125244;104840;0;0
8151;1006195;0;1.515;125244;125900;0;0
8152;1038008;0;7.965;125243;104842;0;0
8153;1006197;0;0.902;125243;104783;0;0
8154;1037531;0;13.467;125224;105118;4079896;3634051
8155;1006578;0;12.677;125224;105116;4079896;3634051
8156;1039187;0;8.699;125223;102922;471206;432341
8157;1003541;0;13.776;125223;180704;471206;432341
8158;1037914;0;13.459.999.999.999.900;125220;125218;1975621;2875109
8159;1037539;0;6.981;125176;125175;2192212;2180802
8160;1037538;0;2.822;125176;104579;2192212;2180802
8161;1037543;0;18.090.000.000.000.000;125175;125171;2192212;2180802
8162;1037542;0;7.362;125174;104570;2192212;2180802
8163;1037541;0;13.172;125172;125174;2192212;2180802
8164;1037540;0;32.680.000.000.000.000;125172;125173;2192212;2180802
8165;1038041;0;1.524;125152;100512;6190458;7894898
8166;1306574;0;1.916;125146;193416;0;0
8167;1038160;0;13.272;125109;104652;4902755;4232059
8168;1306639;0;0.823;125108;193413;0;0
8169;1007957;0;3.739;125108;125146;0;0
8170;1037801;0;0.47;125107;104649;4833822;4181379
8171;1038157;0;5.865;125105;104649;2303696;1964070
8172;1037826;0;2.668;125101;125100;155346;125950
8173;1037533;0;10.965;125101;125102;0;0
8174;1037690;0;4.749;125100;180745;155346;125950
8175;1038109;0;1.632;125098;104585;0;0
8176;1038104;0;6.655;125093;102673;695825;963218
8177;1038108;0;1.785;125090;250285;0;0
8178;1037504;0;14.605;125089;104375;351522;225124
8179;1037507;0;20.281;125087;103258;679622;367600
8180;1037502;0;13.758;125087;101272;757044;490810
8181;2501242;0;29.595;125086;125087;77421;123210
8182;1037508;0;20.081;125086;103240;291028;262141
8183;1037503;0;20.648.000.000.000.000;125086;103258;213606;138931
8184;2501270;0;22.386.999.999.999.900;125085;250697;582670;396354
8185;2501257;0;6.112;125085;250678;272262;226815
8186;1001835;0;1.77;125083;101568;0;0
8187;1037498;0;2.088;125081;104419;0;0
8188;1037497;0;5.67;125081;104417;0;0
8189;1037487;0;51.287;125077;104440;151399;123902
8190;1037489;0;72.741;125074;125077;335596;222638
8191;1005695;0;3.318;125074;104438;335596;222638
8192;2615368;0;27.96;125042;261401;2571;3618
8193;1037435;0;13.368;125042;261396;2571;3618
8194;1037432;0;25.588;125040;148956;2460;3424
8195;1037419;0;16.488;125038;149517;42;52
8196;2615477;0;5.187;125034;261754;66;86
8197;1037418;0;10.579;125034;261752;0;0
8198;1037416;0;24.421.999.999.999.900;125033;261761;220;294
8199;2615516;0;19.608;125032;261760;220;294
8200;2615458;0;42.831;125027;261823;6268;9209
8201;1037407;0;32.027;125027;261816;6268;9209
8202;2615525;0;18.205;125026;261790;2015;2822
8203;1037384;0;28.523.000.000.000.000;125014;261742;1570;2170
8204;1037383;0;42.780.000.000.000.000;125014;150444;2460;3424
8205;1037431;0;8.087;125013;125040;2460;3424
8206;2615465;0;10.033.999.999.999.900;125011;261743;1570;2170
8207;1055649;0;25.924;125011;149515;1570;2170
8208;2615215;0;28.381.999.999.999.900;125010;261711;346;466
8209;1037338;0;10.422;124988;148908;2295;3249
8210;1037262;0;12.225.999.999.999.900;124942;103183;373639;1013151
8211;1003932;0;11.344.000.000.000.000;124942;103185;373639;1013151
8212;1080153;0;13.109.000.000.000.000;124939;103239;0;0
8213;1080146;0;20.534.000.000.000.000;124935;168085;0;0
8214;2605001;0;9.225;124934;261914;544638;1169920
8215;1037250;0;9.02;124934;252033;544638;1169920
8216;1037249;0;25.438.000.000.000.000;124933;103234;465109;251571
8217;1037247;0;10.675;124932;124931;821632;1792071
8218;1037246;0;6.472;124930;124931;821632;1792071
8219;1037245;0;11.054;124929;124930;821632;1792071
8220;1037237;0;21.114;124927;124846;455139;506195
8221;1037236;0;29.360.000.000.000.000;124927;124928;802735;939291
8222;2502765;0;3.766;124926;251754;820559;1418995
8223;1037234;0;4.927;124924;198861;1190424;2727674
8224;1037229;0;48.919.999.999.999.900;124921;124907;1232638;2864770
8225;1037212;0;1.561;124921;198861;1232638;2864770
8226;1309800;0;14.376;124919;198841;1232638;2864770
8227;1309799;0;7.905;124917;200669;10926;18269
8228;1037222;0;10.73;124917;200673;10926;18269
8229;1004752;0;1.983;124913;103353;22139;41771
8230;1004653;0;49.460.000.000.000.000;124907;124908;1232638;2864770
8231;1001195;0;21.326;124906;200640;253860;372231
8232;1309812;0;16.157;124905;200658;35914;87419
8233;1309595;0;6.829;124905;200652;38769;89860
8234;1037209;0;2.178;124905;124906;253860;372231
8235;1309870;0;1.963;124904;200654;252351;372868
8236;1037207;0;70.710.000.000.000.000;124904;200648;248871;366520
8237;1037203;0;72.429.999.999.999.900;124903;262472;834505;2252314
8238;1004587;0;16.108;124903;262471;834505;2252314
8239;1004581;0;43.610.000.000.000.000;124902;200587;828259;2241538
8240;1037192;0;3.222;124896;103754;374859;900108
8241;1037186;0;13.275;124890;103703;16929;29074
8242;1004719;0;20.78;124890;103700;16929;29074
8243;1310324;0;13.097.000.000.000.000;124888;201848;4490;7788
8244;1037184;0;11.15;124886;124888;4490;7788
8245;1037183;0;12.755;124885;124886;4898;8658
8246;1037181;0;19.897.000.000.000.000;124885;124887;4898;8658
8247;1251660;0;23.627;124884;186290;19109;34062
8248;1037176;0;67.008;124883;186283;12548;21859
8249;1004674;0;16.772.000.000.000.000;124882;186288;1348;2872
8250;1251644;0;31.781;124881;186288;449;958
8251;2501971;0;14.218;124873;251948;84108;115211
8252;1037163;0;1.32;124873;103390;77955;105531
8253;1037147;0;10.164;124870;198709;130585;190216
8254;1310031;0;3.738;124858;198979;134346;216079
8255;1037142;0;6.235;124858;124857;183408;315080
8256;1309998;0;11.620.999.999.999.900;124853;197709;228042;262542
8257;1037134;0;6.27;124853;103555;228042;262542
8258;1310005;0;27.119;124846;197700;455139;506195
8259;1310004;0;32.141;124845;197689;534189;623416
8260;1037124;0;11.011;124844;197689;450781;526285
8261;1037122;0;6.57;124842;197682;450781;526285
8262;2502780;0;4.644;124839;251805;115544;162641
8263;1309883;0;3.299;124838;197642;115544;162641
8264;1004208;0;8.667;124838;251802;115544;162641
8265;2502620;0;12.679;124835;251689;108926;138805
8266;2502618;0;10.432;124834;251184;256736;305676
8267;1037105;0;13.38;124830;124833;256670;305572
8268;1037098;0;16.229;124828;103508;341841;410700
8269;1037096;0;9.021;124828;124827;341841;410700
8270;1037095;0;43.069.999.999.999.900;124827;124825;341841;410700
8271;1037119;0;31.285;124826;124842;450781;526285
8272;1037092;0;7.146;124826;124825;341841;410700
8273;2502819;0;2.9;124823;251899;401784;583181
8274;2502835;0;5.035;124822;251903;232198;443076
8275;2502677;0;0.493;124822;251721;286509;364182
8276;1037086;0;3.536;124822;124823;401784;583181
8277;2502745;0;5.89;124819;251738;0;0
8278;1037082;0;15.398;124819;251724;0;0
8279;2502744;0;0.6409999999999999;124817;251737;0;0
8280;2502662;0;1.419;124817;251732;0;0
8281;2502742;0;7.455;124815;251736;0;0
8282;1037081;0;7.603;124815;124819;0;0
8283;2502729;0;6.029;124802;251847;1241631;2463750
8284;2502726;0;7.239;124801;251844;1241631;2463750
8285;2502576;0;8.275;124796;251779;2818164;4972456
8286;1037041;0;10.429;124796;106329;2818164;4972456
8287;1037038;0;0.971;124793;124794;0;0
8288;2502597;0;11.179.999.999.999.900;124792;251771;0;0
8289;1037037;0;2.536;124792;251768;0;0
8290;1037032;0;5.17;124788;103845;342596;458342
8291;1037028;0;45.535;124788;168155;342596;458342
8292;1037027;0;5.541;124787;103893;614170;919752
8293;1037025;0;56.368;124785;103864;587060;1005692
8294;1036696;0;15.422;124781;103983;70894;115700
8295;1036692;0;6.975;124779;124776;1664870;2795426
8296;1005188;0;1.713;124769;261936;428805;516716
8297;1036669;0;2.573;124762;104290;310352;507834
8298;1307167;0;9.043;124761;200614;322389;397609
8299;1036668;0;30.039.999.999.999.900;124761;104031;310352;507834
8300;1307183;0;1.962;124760;200606;0;0
8301;1036667;0;71.339.999.999.999.900;124760;104100;0;0
8302;1036666;0;61.960.000.000.000.000;124760;104039;369696;602552
8303;1005036;0;61.670.000.000.000.000;124759;124760;369696;602552
8304;2501886;0;34.428.000.000.000.000;124755;251164;0;0
8305;1036660;0;9.988;124755;104194;143541;180180
8306;1005349;0;8.174;124755;104036;143541;180180
8307;1005212;0;41.560.000.000.000.000;124754;104055;134628;156090
8308;1036656;0;22.733;124752;104013;237732;316762
8309;1005206;0;2.253;124752;103989;12120;14595
8310;1004566;0;22.005;124748;103218;6689;12245
8311;1004325;0;2.17;124748;103485;6689;12245
